No;ID Postingan BBC;Teks Postingan (Caption BBC);text;Username;Tanggal Komentar
1;1886790273172460000;"Di sisi lain, dosen-dosen ASN harus berjuang untuk mendapatkan hak tunjangan kinerja mereka yang tidak dianggarkan oleh pemerintah karena Kementerian Pendidikan dipecah jadi tiga.
https://t.co/5acHxVfMOE";mantap nih om;04JoFiKa;Tue Feb 04 15:41:43 +0000 2025
2;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";bodoh aja, mata gk melek, klo mau demo tuh ke dpr hal uup aset baru mewakili rakyat;RMihroji;Fri Feb 21 09:22:53 +0000 2025
3;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";semoga sehat terus biar bisa demo terus sampai 4 tahun, tahu2 lulus kok;_Bedun;Thu Feb 20 17:10:58 +0000 2025
4;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";comment2 nya betul dan riil sih;_Bedun;Thu Feb 20 17:09:39 +0000 2025
5;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";mahisiswa sudah berbisnis;_Bedun;Thu Feb 20 17:08:14 +0000 2025
6;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";oposisi bermain, minta bagian kekuasaan dan duit;_Bedun;Thu Feb 20 17:05:06 +0000 2025
7;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";ada tuntutan yg aneh, titipan dr partai itu ya. yg sekaligus mjd donatur;_Bedun;Thu Feb 20 17:04:16 +0000 2025
8;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";telek telek.;1onto;Wed Feb 19 22:41:05 +0000 2025
9;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";ayo cari kerja. jangan demo terus;henriguners;Wed Feb 19 10:17:11 +0000 2025
10;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";prabowo tidak takut kalian bro wkwkwk;Haikalotakudang;Wed Feb 19 10:02:42 +0000 2025
11;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";kenapa nggak bapaknya di suruh maju aja jadi presiden.masak di mata dia nggak ada presiden yg bener.mahasiswa model apaan yg kaya gini.semua presiden dia demo.nggak ada satupun presiden yg bener.padahal malah otak dia yg cingkrang. wabah buat bangsa.;yohaness6411;Wed Feb 19 07:28:45 +0000 2025
12;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";mereka males baca dan cari2 informasi padahal salah satu tuntutan mahasiswa yaitu meminta presiden untuk mengeluarkan perpu perampasan aset sebagai pengganti uu;frans_natadi;Wed Feb 19 03:21:24 +0000 2025
13;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";"udah kok denger. cuman katanya ""ndasmu""";YSAMYSAW;Wed Feb 19 01:40:22 +0000 2025
14;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";mahasiswa scandal hot;IdBejok;Wed Feb 19 09:52:02 +0000 2025
15;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";“yang mereka claim makin memburuk” baleg weh nyieun caption berita teh gblg, menurut sia efisiensi anggaran tapi menyiksa kamu menengah ke bawah, eta lain keadaan yg buruk? cageur?;riestyfznn;Mon Feb 17 15:18:56 +0000 2025
16;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;sementara itu di lapak sebelah (fb) komennya seperti ini, miris banget;chocochipsfloat;Mon Feb 17 11:44:31 +0000 2025
17;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";gas keun;AleenaDi09;Tue Feb 18 02:49:26 +0000 2025
18;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;solidaritas bersama tetangga;faliqfahmie;Mon Feb 17 11:59:11 +0000 2025
19;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";komentar sdm rendah ya gitu,tau negara dlm kegelapan malah nolol2 in mahasiswa.tetep semangat adik2 mahasiswa semoga dlm lindungan allah,;sisi_kika;Mon Feb 17 22:41:47 +0000 2025
20;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";ingkar janji;fairusmann;Mon Feb 17 23:50:27 +0000 2025
21;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";8 dan 7, duanya sama enggak benar, duanya berteman dengan iblis, , jadi teringat lagunya yang devil beside you. ayo kita kudeta! indonesia harus bisa mengalahkan kejahatan! indonesia harus bisa menang untuk kebenaran! ayo kita berdoa!;hasna_budi_l;Mon Feb 17 13:47:58 +0000 2025
22;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";teruskan “adili jokowi”, agar bisa dia dibela, kakau tidak tuduhan occrp tidak bisa dihapus.?;djokos;Tue Feb 18 03:52:20 +0000 2025
23;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";tetap semangat untuk indonesia;RidwanRidw79075;Mon Feb 17 12:25:32 +0000 2025
24;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";akankah kejadian 1998 terulang ?;urloveeeee_i;Tue Feb 18 02:00:32 +0000 2025
25;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";tumbangkan rezim culas;cekresi5689;Mon Feb 17 13:31:58 +0000 2025
26;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";yaa rabb nangis saya liat ini;pitskyyyy;Tue Feb 18 03:29:16 +0000 2025
27;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";makan gratis tp pendidikan melambung awokwokwok. bangsamu;AkuOggie;Tue Feb 18 02:57:37 +0000 2025
28;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";panjang umur perjuangan;jannahseeker99;Mon Feb 17 22:22:17 +0000 2025
29;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;terima kasih adiku mahasiswai;sewamobildepok;Mon Feb 17 11:52:22 +0000 2025
30;1886790273172460000;"Di sisi lain, dosen-dosen ASN harus berjuang untuk mendapatkan hak tunjangan kinerja mereka yang tidak dianggarkan oleh pemerintah karena Kementerian Pendidikan dipecah jadi tiga.
https://t.co/5acHxVfMOE";ini pers releasenya;AIADigibuy;Mon Feb 17 11:33:23 +0000 2025
31;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;sebelom kaya bangladesh;Gdebug;Mon Feb 17 11:42:47 +0000 2025
32;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";bikinlah;harimauchampo;Tue Feb 18 09:39:02 +0000 2025
33;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";percuma ngaku bbc news tapi gak nyiarin live, cupu lu.;madukecil;Mon Feb 17 13:21:33 +0000 2025
34;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;ayooo rakyat pada turun lah bgsat, ramein, semua elemen yg ada di gedung2 tinggi jakarta suruh turun dulu sampe menang lawan rezim bodoh;Jin_KohXi;Mon Feb 17 12:06:09 +0000 2025
35;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";temen seangkatan gua dikampus masih belum sadar, masih tolol percaya sama prabowo;Mynd_Maori;Tue Feb 18 00:26:53 +0000 2025
36;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";tangkap.adili jokowi.;Ganda_waras;Mon Feb 17 20:48:13 +0000 2025
37;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";aksi yg besar gini kok tv2 ga semasiv disiarin beritanya masa sih kalah sama berita pengacara yg ribut dipengadilan? aneh jg fenomena ini;farid15sofyan;Mon Feb 17 15:12:26 +0000 2025
38;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";itulah budaya indonesia sebenarnya;oppenheimher;Mon Feb 17 14:12:15 +0000 2025
39;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";jokowi bilang nggak yang berani mengkritik prabowo karena prabowo sangat kuat.;Razieq97;Mon Feb 17 14:21:01 +0000 2025
40;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;"semua ulah pemerintah yg tulull dan kabinet gembrot bikin kebijakan tanpa ada dikaji dengan benarr. termasuk si omon"" ndasmu yg sudh dikritik tapi gengsinya tinggi padhl rakyt saat ini butuh pendidikan gratis serta kesehatan yg layak bukan program kacau inii.";Asfebaa;Mon Feb 17 11:55:31 +0000 2025
41;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";pak tlg dengarkan suara mahasiswa,suara rakyat;tejo2015;Mon Feb 17 15:10:24 +0000 2025
42;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";dia dengernya pas pemilu doang kak, kalo kepilih yah liat aja blkangan dah wkwk;caterissparibus;Tue Feb 18 03:27:24 +0000 2025
43;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";klen telat ! 10 thn kemarin ngapain aja ? apa yg terjadi dgn kondisi negeri hari ini adalah hasil dari kebijakan , banteng, kroco2 serta para penyembahnya yg telah sukses meluluhlantakan sendi2 kehidupan negeri ini ( ekonomi, hukum ,sosial dll );percikan2018id;Mon Feb 17 13:12:22 +0000 2025
44;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;baru up hmm;LiuuBiao;Mon Feb 17 11:55:57 +0000 2025
45;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";perekonomian buruk, cuma pejabat dan koruptor yang bilang baik2 saja;eeekouwais;Tue Feb 18 02:51:00 +0000 2025
46;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";siapa yg bilang pemerintah prabowo gak ada yg berani kritik ? jumawa sekali orang itu. arogan meskipun gemar cengengesan. tidak ada pesta yg tidak usai, apalagi pesta diatas penderitaan masyarakat.;wong_clayten;Mon Feb 17 15:24:49 +0000 2025
47;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";panjang umur perjuangan;GeSadiba;Tue Feb 18 11:54:05 +0000 2025
48;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";hidup mahasiswa.! hidup rakyat.!;merindukan07;Mon Feb 17 13:13:27 +0000 2025
49;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";belum juga setahun pak prabowo jadi presiden malah begini;koma56096;Tue Feb 18 00:12:18 +0000 2025
50;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";kalau mau lihat orang cerdas ya di lapak x .;JHaryanto32660;Mon Feb 17 23:13:57 +0000 2025
51;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";baru 3 bln pemerintahan udh rame . gmn nih ? tlg pak;si_hohok;Mon Feb 17 12:20:33 +0000 2025
52;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;wkwkwkwk pidato depan parcoknya masuk banget;Orangensaft11;Mon Feb 17 11:50:33 +0000 2025
53;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";cari sendiri, maless gilaa;triervan19;Tue Feb 18 14:00:31 +0000 2025
54;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;"nah ndut coba bilang ""ndasmu sekali lagi ke mereka""";reand0000;Mon Feb 17 12:10:40 +0000 2025
55;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";indonesia gelap tapi tdk pernah mati lampu, indonesia lapar cocoknya;Romiandi1;Mon Feb 17 15:54:47 +0000 2025
56;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";cuak . pipis aja blm lurus . bilang indonesia gelap . loe pada mati aja. kalau ngak punya harapan.;setia_kuteu;Tue Feb 18 02:04:30 +0000 2025
57;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";indonesia gelap? di gw kagak ya, gak mati lampu. lu orang kagak bayar listrik sih, ya tentu aja diputus sama pln.;Anwarbohebo;Mon Feb 17 23:00:48 +0000 2025
58;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";ngomong apa loe . .madesu .;setia_kuteu;Tue Feb 18 02:05:29 +0000 2025
59;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";kasian orang tua anaknya dimanfaatkan kelompok geng sakit hati;didi_405;Mon Feb 17 13:08:57 +0000 2025
60;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";efisiensi tapi kabinet gendut.;yd1zzz;Tue Feb 18 12:23:05 +0000 2025
61;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;siapa donatur demo mereka y;sugianur86;Mon Feb 17 12:02:37 +0000 2025
62;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";sehat2 terus adek2, terimakasih atas perjuangannya.;Kimkimamiek;Wed Feb 19 00:32:33 +0000 2025
63;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";kip tetap berjalan kk, tapi ga dengan yang lain, efesiensi pendidikan tetap berjalan walaupun bantuan beasiswa tidak termaksud. masalahnya? efesiensi anggaran terhadap pendidikan tetap berjalan, perlunya mengevaluasi mbg yang dirasa tidak tepat, mengingat banyaknya terkena dampak;GrecyOo;Tue Feb 18 03:54:03 +0000 2025
64;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";makan gratis ini mending gak usah aja deh,banyak makanan kebuang ada rasa yg gak sesuai selera anak, trus basi pula;NarjunMena15;Tue Feb 18 05:25:25 +0000 2025
65;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";halaahh nanti kalo lulus kerja di pemerintahan juga samaa ajaaa . sama sama tukang mainin anggaran dll kalo pejabat yang demo baru saya percaya !;M_IKBAR_fauzi;Mon Feb 17 14:00:05 +0000 2025
66;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";manaa tuh mahasiswa yang dulu demo pemerintahan . sekarang kerja di pemerintahan . pada diem aja kan ! ngerasain nikmatnya duit negara ya wkwkwk tailah;M_IKBAR_fauzi;Mon Feb 17 14:02:09 +0000 2025
67;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";baru 3 bulan lebih sudah jadi belatung;TxtdrSemeru;Tue Feb 18 00:36:13 +0000 2025
68;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";panik ga ya pak timbul, lagian belagu bener sih pake deklarasi bangga banggain mulyono bajingan tolok;abangfadlon;Mon Feb 17 14:36:26 +0000 2025
69;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";saya mohon pak presiden silaturahmi ke habib gamal bin yahya(sayid gamal yahya) pimpinan assyahadatain pan guragan cirebon untuk minta doanya demi kemakmuran dan ketentraman bangsa seperti pak harto ketika masih dekat dengan kakeknya yaitu habib umar bin yahya (abah umar);drasusila1;Tue Feb 18 01:57:20 +0000 2025
70;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";rapat kn barisan saat rakyat dan mahasiswa bersatu jng pilih pemimpin yang omon2 tinggi dan menyengsarakan rakyat baru jl 100 hari udh carut marut akibat mulyono dan wowo;erwinwin1706;Mon Feb 17 13:02:27 +0000 2025
71;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";1. konstitusi dikangkangi 2. uud. mau diubah seenak jidat seusai pesanan 3. incompetent ministers 4. mbg terlalu mahal 5. efisiensi carut marut 6. kabinet gemuk;iamslamet;Tue Feb 18 13:06:52 +0000 2025
72;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";efisiensi anggaran ya perlu .perlu banget .cuma larinya kemana .nah itu dia .perlu hitam diatas putih. .;Marvelmaliki2;Tue Feb 18 01:08:18 +0000 2025
73;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";lanjutkan sampai menang;zicostian;Tue Feb 18 06:53:25 +0000 2025
74;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;ini pengen suara kan hidup mahasiswa;restafajri;Mon Feb 17 12:14:26 +0000 2025
75;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";"kalo ada aksi tandingan ""indonesia terang"" pasti lebih banyak yang ikut";yan_lanes;Mon Feb 17 17:50:19 +0000 2025
76;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";ga usah parang sosmed deh. di facebook juga banyak yang ikut demo. perangin tuh pemerintah dzalim dulu.;Disckord;Tue Feb 18 05:59:04 +0000 2025
77;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;biarin aja, ttp semangat emang populasi mrk bnyk kok, buktinya kmakan janji politik omon2;kerberooz;Mon Feb 17 12:08:31 +0000 2025
78;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";udah biarin aja, komenan begitu gausah di gubris, bakal tetep kalah kalau diajak debat, batu orangnya.;antow_sakti;Mon Feb 17 15:16:07 +0000 2025
79;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";fb. , toktok dan sejenisnya rata2 penggunanya kaum 58;MasKhayat;Mon Feb 17 20:40:00 +0000 2025
80;1886790273172460000;"Di sisi lain, dosen-dosen ASN harus berjuang untuk mendapatkan hak tunjangan kinerja mereka yang tidak dianggarkan oleh pemerintah karena Kementerian Pendidikan dipecah jadi tiga.
https://t.co/5acHxVfMOE";nah ini gua setuju kapan lagi mumpung baru 100 hari belom bertahun tahun.dia bilang hidup jokowi bukan hidup rakyat.udh keliatan di kasih saran kabunet gemuk malah bilang ndasmu, pemimpin apa yg begitu;AshironiM9518;Mon Feb 17 11:35:10 +0000 2025
81;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";yg real2 aja lah. ga usah dibumbui hoax segala;perspektur;Mon Feb 17 12:14:37 +0000 2025
82;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";jelasin yanggg;FKavikaa__;Tue Feb 18 13:59:52 +0000 2025
83;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";padahal yang di pangkas itu anggaran atl,jamuan,seminar,perjadin, ga ada phk, bukanya bagus yah?;Hahihuheho73742;Tue Feb 18 03:24:18 +0000 2025
84;1886790273172460000;"Di sisi lain, dosen-dosen ASN harus berjuang untuk mendapatkan hak tunjangan kinerja mereka yang tidak dianggarkan oleh pemerintah karena Kementerian Pendidikan dipecah jadi tiga.
https://t.co/5acHxVfMOE";pmii ga turun min?;NazmiFzn_;Mon Feb 17 11:35:21 +0000 2025
85;1886790273172460000;"Di sisi lain, dosen-dosen ASN harus berjuang untuk mendapatkan hak tunjangan kinerja mereka yang tidak dianggarkan oleh pemerintah karena Kementerian Pendidikan dipecah jadi tiga.
https://t.co/5acHxVfMOE";ubur-ubur ikan lele, negara dipimpin presiden omon2,pake syahwat politik dan cawe2 begini jadinya lee madesu nih negara. blm lg wakil presidennya tampang cupu2, ga suka baca, pidato ga mampu, sekolah jg ga jelas asalnya. halahhhhh.tobat.tobattttt;jr_boyke;Mon Feb 17 11:27:07 +0000 2025
86;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";biar aja gemuk.nanti kan obesitas,diabetes,gagal jantung,stroke,modyar. kata dokter gemuk-gemuk gak bagus malah ngeyel.;amatredjo80;Tue Feb 18 11:24:34 +0000 2025
87;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";wajar juga sih;Raniaadista479;Wed Feb 19 02:08:56 +0000 2025
88;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";negara sebesar ini seolah hanya milik mereka berdua saja, sesuka mereka berdua saja.;Gunalo5252621;Mon Feb 17 14:32:59 +0000 2025
89;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";masih aja berharap sama beliau, dia begitu memuji mukanya sama mulyono;ts_tonis;Tue Feb 18 10:10:40 +0000 2025
90;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";"yang dulu ikutan joged"" oke gas sebagian juga dari mahasiswa padahal jelas"" dari debat capres dipaparkan pendukung nya sekarang gimana ya reaksinya? apa masih kurang akal sehat? atau sudah sadar dan ikut ramein demo di garda terdepan?";DradjatiAk51284;Mon Feb 17 17:13:18 +0000 2025
91;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";ini media di kasih biaya sama negara asing jgn di percaya;AdrianZulfikar6;Tue Feb 18 09:14:00 +0000 2025
92;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";fb, tiktok isinya orang tolol jngn diharepin;lucknut31;Tue Feb 18 12:11:42 +0000 2025
93;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";buat rakyat yg muslim tlg jgn lupain campur tangan tuhan dlm usaha apapun ngingetin pemerintah klo zhalim, termasuk dg doanya rasulullah saw buat org yg zhalim 'ya allah ambil alihlah mereka' biar allah langsung yg menghukum mereka2 yg zhalim;heyitsnotmetho;Tue Feb 18 03:23:20 +0000 2025
94;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";indonesia dalam genggaman oligarki;Masihku0710;Mon Feb 17 13:50:22 +0000 2025
95;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";wkwk, narasinya ngeri yaa bbc. seolah² cuma yg demo aja yg ngerasain setuasi negara yg ngga baik² aja;Kalakshii_;Mon Feb 17 15:54:46 +0000 2025
96;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";mana mahasiswa yang sudah lulus dan kerja di pemerintahan ?! kok gak demo ? wkwkwk taiilaah;M_IKBAR_fauzi;Mon Feb 17 14:03:04 +0000 2025
97;1891451756363600000;Apa makna #IndonesiaGelap? https://t.co/TLw6JJ3nym;kalo dulu penggerak demo kan dr partai oposisi kalau skrg partai oposisi ga ada, gerakan ini organik sih;boostsocmed;Mon Feb 17 11:39:16 +0000 2025
98;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";buka mata lu buka;amo_bolang;Mon Feb 17 13:00:25 +0000 2025
